transaction_id,customer_id,customer_name,customer_email,transaction_timestamp,product_code,product_name,amount,payment_method,shipping_address,order_status,customer_feedback
TXN-20240814-000519,CUSTCA0260,MR. ROBERT BROWN,robert.brown@mail.com,08/14/2024 06:25 AM,CLOTH-SHOES-6513,Summer Dress (M),190.31,Apple Pay,"2626 Main St, Manchester, UK, M1 1AA",Processing,Disappointed 😢
TXN-20250314-000520,CUST-UK-0245,  Mr. Robert Wilson  ,robert.wilson@shop.com,03/14/2025 04:33 PM,ELEC-TABLET-9247,"MacBook Pro 14""",£166.94,CREDIT CARD,"6490 High Street, Phoenix, CA 74819",Delivered on 18/03/2025,Not worth the price
TXN-20250330-000521,CUST-ASIA-0477,Dr. Patricia Miller,patricia.miller@shop.com,03/30/2025 11:48 AM,ELEC-LAPTOP-9663,"MacBook Pro 14""",$494.55,CREDIT CARD,"788 Park Ave, Los Angeles, IL 55921",Shipped (est. arrival: April 04),
TXN-20251118-000522,CUST-ASIA-0258,DR. EMMA WILSON,emma.wilson@mail.com,2025-11-18T21:54:56Z,HOME-BEDDING-6546,Wall Art Decoration,$235.72,Google Pay,"4678 Elm Street, Leeds, UK, L1 1AA",Delivered on 2025-11-27,Average product
TXN-20240905-000523,CUST-EU-0331,Mrs. John Brown,john.brown@email.com,05/09/2024 20:16,ELEC-PHONE-7341,Samsung Galaxy S24,€429.01,PayPal,"5325 Elm Street, Manchester, UK, B1 1AA",Shipped (est. arrival: September 10),Amazing! Highly recommend ⭐⭐⭐⭐⭐
TXN-20240113-000524,CUST-US-0359,Mrs. Patricia Anderson,,01/13/2024 09:23 PM,CLOTH-DRESS-5163,Summer Dress (M),£34.98,DEBIT CARD - Mastercard,"1081 Elm Street, Los Angeles, TX 91204",Delivered on 15/01/2024,Not worth the price
TXN-20240903-000525,CUST-EU-0064,Dr. James Rodriguez,james.rodriguez@test.com,03/09/2024 06:20,SPORT-WINTER-3539,Ski Jacket Waterproof,€88.10,credit_card,"4159 Elm Street, New York, AZ 14774",Cancelled - 05/09/2024,
TXN-20250724-000526,CUST-UK-0304,  SARAH BROWN  ,sarah.brown@test.com,2025-07-24T16:32:59Z,CLOTH-JACKET-4442,Levis Jeans 32x34,$181.86,Credit Card (Mastercard),"245 Main St, New York, NY 33033",Cancelled - 25/07/2025,
TXN-20240131-000527,CUST-CA-0324,ms. james wilson,james.wilson@email.com,01/31/2024 09:18 PM,ELEC-TABLET-2011,Samsung Galaxy S24,,Google Pay,"4528 Park Ave, Los Angeles, CA 82133",Processing,
TXN-20241119-000528,CUST-US-0018,,RICHARD.SMITH@EMAIL.COM,"November 19, 2024 at 8:21PM",HOME-LIGHTING-7212,Queen Bedding Set,€97.73,Apple Pay,"4402 Park Ave, Houston, IL 11709",Delivered on 22/11/2024,Average product
TXN-20241015-000529,CUST-US-0166,Dr. Linda Martinez,linda.martinez@example.com,10/15/2024 10:35 AM,CLOTH-SHOES-7876,Cotton T-Shirt,,Google Pay,"253 Elm Street, Leeds, UK, L1 1AA",Delivered on 24/10/2024,Disappointed 😢
TXN-20250921-000530,CUST-CA-0412,  Emma Davis  ,EMMA.DAVIS@TEST.COM,21/09/2025 15:40,ELEC-LAPTOP-8071,"MacBook Pro 14""",$1670.52,Credit Card (Mastercard),"9066 Elm Street, Birmingham, UK, M1 1AA",Delivered on 2025-09-30,Excellent quality 👍
TXN-20250416-000531,CUST-US-0149,  dr. robert davis  ,robert.davis@test.com,"April 16, 2025 at 6:37PM",SPORT-OUTDOOR-5592,Yoga Mat Premium,$231.98,Google Pay,"5477 Main St, Leeds, UK, SW1A 1AA",Processing,Not worth the price
TXN-20240929-000532,CUST-ASIA-0284,  Emma Davis  ,emma.davis@test.com,2024-09-29T02:46:03Z,HOME-BEDDING-1000,LED Floor Lamp,$616.97,Google Pay,"2813 High Street, Chicago, TX 27827",Shipped (est. arrival: October 06),Amazing! Highly recommend ⭐⭐⭐⭐⭐
TXN-20240106-000533,CUST-CA-0334,  MS. PATRICIA JONES  ,patricia.jones@mail.com,"January 6, 2024 at 7:50AM",SPORT-TEAM-1102,Diving Gear Set,,Credit Card (Visa),"2917 Main St, London, UK, B1 1AA",Shipped (est. arrival: January 12),
TXN-20240214-000534,CUST-UK-0117,JENNIFER WILLIAMS,jennifer.williams@mail.com,02/14/2024 09:36 PM,ELEC-CAMERA-5201,iPhone 15 Pro Max (256GB),$1437.18,CREDIT CARD,"7674 Oak Road, Phoenix, CA 82788",Processing,
TXN-20240920-000535,CUST-US-0242,patricia johnson,patricia.johnson@test.com,20/09/2024 06:22,ELEC-PHONE-5224,"MacBook Pro 14""",1241.01,Debit Card - Visa,,Shipped (est. arrival: September 25),Poor quality 😞
TXN-20250306-000536,CUST-ASIA-0208,Mrs. David Smith,david.smith@email.com,2025-03-06T22:20:51Z,SPORT-OUTDOOR-9964,Basketball Official,$462.54,Credit Card (Visa),"5421 Main St, Houston, IL 68394",Cancelled - 07/03/2025,Excellent quality 👍
TXN-20250107-000537,CUST-EU-0082,Patricia Anderson,patricia.anderson@email.com,01/07/2025 08:05 AM,HOME-FURNITURE-2666,Wall Art Decoration,,Credit Card (Visa),"2332 Main St, Houston, TX 48657",Shipped (est. arrival: January 11),Perfect! 5/5 stars
TXN-20260104-000538,CUST-ASIA-0162,Mary Hernandez,,"January 4, 2026 at 9:26AM",SPORT-TEAM-1975,Yoga Mat Premium,$461.51,credit_card,"5686 Elm Street, Birmingham, UK, LS1 1AA",Processing,
TXN-20241016-000539,CUST-UK-0052,ms. linda williams,linda.williams@test.com,16/10/2024 23:18,CLOTH-SHIRT-1788,Nike Running Shoes - Size 10,$291.55,Credit Card (Mastercard),"50 Oak Road, New York, CA 26522",Delivered on 26/10/2024,Amazing! Highly recommend ⭐⭐⭐⭐⭐
TXN-20240306-000540,CUST-CA-0154,  Mr. Sarah Hernandez  ,sarah.hernandez@test.com,2024-03-06T06:24:04Z,CLOTH-DRESS-6578,Levis Jeans 32x34,€134.12,Credit Card (Visa),"6518 Elm Street, London, UK, SW1A 1AA",Cancelled - 08/03/2024,Average product
TXN-20250505-000541,CUST-EU-0356,sarah hernandez,SARAH.HERNANDEZ@EMAIL.COM,05/05/2025 07:54 PM,BOOK-EBOOK-8511,Digital Marketing eBook,$10.72,Credit Card (Mastercard),"8082 High Street, Chicago, IL 59739",Cancelled - 05/05/2025,Amazing! Highly recommend ⭐⭐⭐⭐⭐
TXN-20240707-000542,CUST-CA-0339,  Robert Brown  ,robert.brown@example.com,07/07/2024 00:48,BOOK-FICTION-6835,Data Science Handbook,$47.26,Credit Card (Mastercard),,Delivered on 13/07/2024,Disappointed 😢
TXN-20241208-000543,CUST-UK-0279,JENNIFER ANDERSON,jennifer.anderson@test.com,2024-12-08T14:51:56Z,BOOK-FICTION-4783,Data Science Handbook,$10.76,credit_card,"1274 High Street, New York, AZ 70734",Delivered on 2024-12-17,Poor quality 😞
TXN-20240819-000544,CUST-US-0282,DAVID LOPEZ,david.lopez@shop.com,19/08/2024 21:46,SPORT-FITNESS-9556,Ski Jacket Waterproof,€293.63,Apple Pay,"3465 Park Ave, Liverpool, UK, L1 1AA",Delivered on 26/08/2024,Disappointed 😢
TXN-20240620-000545,CUST-UK-0049,John Lopez,john.lopez@mail.com,20/06/2024 23:38,SPORT-OUTDOOR-2100,Ski Jacket Waterproof,$301.40,Debit Card - Visa,"876 Elm Street, Manchester, UK, M1 1AA",Cancelled - 20/06/2024,
TXN-20250921-000546,CUST-EU-0475,DR. ROBERT SMITH,robert.smith@email.com,21/09/2025 23:23,SPORT-FITNESS-2081,Diving Gear Set,$118.23,Credit Card (Visa),"2091 High Street, New York, IL 37244",Shipped (est. arrival: September 25),
TXN-20250325-000547,CUST-EU-0436,mr. mary brown,mary.brown@shop.com,2025-03-25T10:43:52Z,ELEC-CAMERA-5152,Sony Camera A7,£1444.73,Google Pay,,Shipped (est. arrival: March 29),
TXN-20251029-000548,CUST-US-0213,david anderson,david.anderson@test.com,10/29/2025 08:04 PM,ELEC-TABLET-5062,Bose Headphones,£366.29,Credit Card (Mastercard),"6878 Oak Road, New York, IL 75678",Processing,Perfect! 5/5 stars
TXN-20250206-000549,CUST-US-0386,PATRICIA MILLER,PATRICIA.MILLER@MAIL.COM,02/06/2025 06:28 PM,SPORT-TEAM-5173,Basketball Official,$118.26,PayPal,"9299 Oak Road, Chicago, AZ 11118",Shipped (est. arrival: February 12),Poor quality 😞
TXN-20250129-000550,CUST-US-0452,Robert Jones,robert.jones@email.com,29/01/2025 18:54,HOME-KITCHEN-3478,Modern Sofa Set,£1433.79,Credit Card (Mastercard),"6678 Elm Street, Chicago, NY 41470",Cancelled - 30/01/2025,Average product
TXN-20240517-000551,CUST-ASIA-0493,robert garcia,ROBERT.GARCIA@SHOP.COM,05/17/2024 08:33 PM,CLOTH-SHIRT-2289,Summer Dress (M),$124.68,Apple Pay,"9236 Oak Road, Birmingham, UK, LS1 1AA",Cancelled,Amazing! Highly recommend ⭐⭐⭐⭐⭐
TXN-20260109-000552,CUST-ASIA-0462,Mrs. Emma Brown,emma.brown@mail.com,2026-01-09T11:17:08Z,SPORT-WATER-2041,Diving Gear Set,$188.05,Credit Card (Visa),"9383 Main St, Chicago, AZ 91045",Processing,Perfect! 5/5 stars
TXN-20250902-000553,CUST-ASIA-0403,MS. DAVID JONES,david@,09/02/2025 11:17 PM,CLOTH-PANTS-7028,Cotton T-Shirt,$281.28,Debit Card - Visa,"8921 High Street, Manchester, UK, LS1 1AA",Delivered on 08/09/2025,Average product
TXN-20260105-000554,CUST-CA-0232,MS. WILLIAM WILSON,user@domain,2026-01-05T22:09:59Z,ELEC-CAMERA-9697,"MacBook Pro 14""",£768.30,CREDIT CARD,"4602 High Street, Chicago, IL 37409",Cancelled,Disappointed 😢
TXN-20240219-000555,CUST-EU-0100,Joseph Anderson,joseph.anderson@shop.com,2024-02-19T18:26:12Z,BOOK-NONFICTION-8044,Digital Marketing eBook,$10.31,Credit Card (Visa),"5851 Oak Road, Liverpool, UK, SW1A 1AA",Delivered on 2024-02-26,Great product! 5 stars ⭐⭐⭐⭐⭐
TXN20240207000556,CUST-UK-0078,  ROBERT LOPEZ  ,robert.lopez@mail.com,"February 7, 2024 at 12:36PM",ELEC-CAMERA-1433,Bose Headphones,$1550.02,Credit Card (Mastercard),"8100 Main St, Manchester, UK, SW1A 1AA",Shipped (est. arrival: February 13),Not worth the price
TXN-20251227-000557,CUST-US-0370,,,"December 27, 2025 at 9:44AM",CLOTH-PANTS-3430,Levis Jeans 32x34,£83.52,credit_card,"24 High Street, Los Angeles, IL 72086",Shipped (est. arrival: December 31),Excellent quality 👍
TXN-20250603-000558,CUST-UK-0018,  MS. JOSEPH SMITH  ,,2025-06-03T05:00:31Z,SPORT-OUTDOOR-4275,Diving Gear Set,$213.30,CREDIT CARD,"3642 Elm Street, Liverpool, UK, M1 1AA",Delivered on 12/06/2025,Perfect! 5/5 stars
TXN-20251225-000559,CUST-UK-0133,DR. EMMA DAVIS,emma.davis@shop.com,12/25/2025 06:48 PM,CLOTH-PANTS-9328,Nike Running Shoes - Size 10,$299.20,credit_card,"3017 Oak Road, Houston, NY 56365",Shipped (est. arrival: January 01),Not worth the price
TXN-20240804-000560,CUST-EU-0200,ms. william wilson,WILLIAM.WILSON@EXAMPLE.COM,2024-08-04T00:42:20Z,BOOK-TEXTBOOK-2712,Data Science Handbook,$60.30,DEBIT CARD - Mastercard,"2433 Oak Road, New York, CA 96506",Shipped (est. arrival: August 10),Good value for money
TXN-20241020-000561,CUST-ASIA-0243,dr. emma lopez,,2024-10-20T23:17:04Z,ELEC-TABLET-2416,Sony Camera A7,$1544.53,Credit Card (Mastercard),"9441 Elm Street, Manchester, UK, L1 1AA",Processing,Disappointed 😢
TXN-20250101-000562,CUST-UK-0031,RICHARD WILLIAMS,RICHARD.WILLIAMS@SHOP.COM,01/01/2025 09:04,BOOK-FICTION-3227,The Great Gatsby [Paperback],,Google Pay,"8716 Oak Road, Leeds, UK, SW1A 1AA",Cancelled - 01/01/2025,Disappointed 😢
TXN-20240824-000563,CUST-EU-0395,,william.miller@test.com,"August 24, 2024 at 8:59PM",SPORT-WATER-6773,Camping Tent 4-Person,$350.35,Apple Pay,"5388 Park Ave, Phoenix, AZ 14047",Shipped (est. arrival: August 28),
TXN-20240216-000564,CUST-US-0301,Mr. John Wilson,john.wilson@test.com,02/16/2024 12:26 AM,HOME-BEDDING-1112,Modern Sofa Set,,Apple Pay,"4879 Elm Street, Leeds, UK, B1 1AA",Delivered on 24/02/2024,Not worth the price
TXN-20250312-000565,CUST-ASIA-0018,MRS. JOHN SMITH,JOHN.SMITH@SHOP.COM,2025-03-12T10:29:28Z,BOOK-TEXTBOOK-7989,Business Magazine,£89.45,Apple Pay,,Delivered on 2025-03-16,
TXN-20250625-000566,CUST-EU-0212,Mr. Sarah Johnson,,06/25/2025 02:27 PM,SPORT-WATER-6712,Basketball Official,$181.94,Debit Card - Visa,"3628 Elm Street, New York, IL 43737",Delivered on 03/07/2025,Average product
TXN-20250914-000567,CUST-ASIA-0440,lisa jones,lisa.jones@example.com,09/14/2025 06:21 AM,SPORT-OUTDOOR-3393,Camping Tent 4-Person,€312.58,CREDIT CARD,"8559 Park Ave, London, UK, M1 1AA",Shipped (est. arrival: September 17),Arrived damaged 😠
TXN-20250401-000568,CUST-EU-0354,Lisa Wilson,lisa.wilson@email.com,"April 1, 2025 at 8:08PM",BOOK-TEXTBOOK-6516,Digital Marketing eBook,$13.36,Apple Pay,"4988 High Street, Los Angeles, AZ 18400",Delivered on 2025-04-03,Not worth the price
TXN-20240419-000569,CUST-EU-0059,Mrs. Lisa Garcia,lisa.garcia@shop.com,"April 19, 2024 at 10:39PM",BOOK-FICTION-8049,The Great Gatsby [Paperback],$33.50,DEBIT CARD - Mastercard,"6498 Elm Street, New York, CA 21094",Processing,
TXN-20240728-000570,CUST-UK-0425,WILLIAM LOPEZ,WILLIAM.LOPEZ@EMAIL.COM,28/07/2024 12:42,BOOK-NONFICTION-2765,The Great Gatsby [Paperback],€47.41,Credit Card (Visa),"536 Park Ave, Manchester, UK, L1 1AA",Processing,Arrived damaged 😠
TXN-20240221-000571,CUST-US-0413,DR. LISA DAVIS,lisa.davis@example.com,"February 21, 2024 at 8:53PM",ELEC-LAPTOP-4741,Bose Headphones,£368.57,Apple Pay,"5544 High Street, Los Angeles, CA 54141",Shipped (est. arrival: February 28),
TXN20240827000572,CUST-EU-0009,  JENNIFER JOHNSON  ,JENNIFER.JOHNSON@EXAMPLE.COM,08/27/2024 06:27 PM,BOOK-EBOOK-2109,The Great Gatsby [Paperback],$93.95,Google Pay,"9989 Park Ave, Manchester, UK, SW1A 1AA",Shipped (est. arrival: September 01),Average product
TXN-20240227-000573,CUST-EU-0463,  dr. patricia martinez  ,patricia.martinez@email.com,27/02/2024 12:04,CLOTH-SHIRT-3081,Cotton T-Shirt,$227.59,credit_card,"2170 Oak Road, New York, TX 58929",Processing,Good value for money
TXN-20250418-000574,CUST-US-0491,  ms. lisa hernandez  ,LISA.HERNANDEZ@TEST.COM,"April 18, 2025 at 6:14PM",HOME-FURNITURE-7329,Kitchen Mixer,€677.84,Credit Card (Mastercard),"2948 Park Ave, New York, AZ 88485",Cancelled,Amazing! Highly recommend ⭐⭐⭐⭐⭐
TXN-20250603-000575,CUST-EU-0076,Ms. William Brown,WILLIAM.BROWN@EXAMPLE.COM,03/06/2025 22:02,ELEC-PHONE-9698,Sony Camera A7,£1965.91,Credit Card (Visa),"1212 Main St, Houston, IL 16485",Shipped (est. arrival: June 10),Excellent quality 👍
TXN-20250824-000576,CUST-ASIA-0356,  emma lopez  ,emma.lopez@mail.com,08/24/2025 10:23 AM,CLOTH-PANTS-8444,Levis Jeans 32x34,€60.42,Debit Card - Visa,"9685 Oak Road, Manchester, UK, M1 1AA",Delivered on 03/09/2025,Amazing! Highly recommend ⭐⭐⭐⭐⭐
TXN-20241028-000577,CUST-US-0427,Ms. Linda Rodriguez,linda.rodriguez@email.com,"October 28, 2024 at 7:04PM",ELEC-TABLET-7185,Bose Headphones,€660.78,credit_card,"6509 Elm Street, Los Angeles, CA 96236",Processing,Amazing! Highly recommend ⭐⭐⭐⭐⭐
TXN-20240708-000578,CUST-UK-0255,  mr. robert williams  ,ROBERT.WILLIAMS@MAIL.COM,2024-07-08T17:59:10Z,SPORT-OUTDOOR-1455,Basketball Official,$160.77,Apple Pay,"3578 Elm Street, Chicago, IL 87517",Cancelled - 08/07/2024,Poor quality 😞
TXN-20251023-000579,CUST-ASIA-0371,Mrs. Robert Smith,user@domain,23/10/2025 11:06,SPORT-TEAM-2590,Camping Tent 4-Person,$386.13,PayPal,"2573 High Street, New York, CA 94196",Delivered on 27/10/2025,Amazing! Highly recommend ⭐⭐⭐⭐⭐
TXN-20250607-000580,CUST-ASIA-0365,Mrs. Linda Miller,linda.miller@example.com,"June 7, 2025 at 4:24PM",SPORT-TEAM-5294,Ski Jacket Waterproof,$381.29,CREDIT CARD,"8157 Park Ave, Houston, CA 78736",Processing,
TXN-20251015-000581,CUST-ASIA-0205,mrs. mary martinez,mary.martinez@example.com,15/10/2025 10:01,BOOK-NONFICTION-3933,The Great Gatsby [Paperback],$14.09,Credit Card (Mastercard),"4611 Elm Street, Liverpool, UK, SW1A 1AA",Delivered on 24/10/2025,Perfect! 5/5 stars
TXN-20250825-000582,CUST-ASIA-0314,james johnson,james.johnson@example.com,08/25/2025 07:03 PM,BOOK-EBOOK-1343,Data Science Handbook,$27.70,Apple Pay,"3090 Main St, Birmingham, UK, SW1A 1AA",Processing,Amazing! Highly recommend ⭐⭐⭐⭐⭐
TXN-20240907-000583,CUST-US-0282,James Lopez,JAMES.LOPEZ@TEST.COM,09/07/2024 10:29 AM,BOOK-EBOOK-9748,Digital Marketing eBook,$31.97,PayPal,"8219 Oak Road, Manchester, UK, M1 1AA",Cancelled,
TXN-20241210-000584,CUST-CA-0494,MRS. RICHARD ANDERSON,richard.anderson@shop.com,2024-12-10T09:32:50Z,ELEC-PHONE-2218,Samsung Galaxy S24,"£1,805.13",CREDIT CARD,"8325 High Street, Birmingham, UK, M1 1AA",Cancelled,Good value for money
TXN-20250503-000585,CUST-US-0377,Ms. Joseph Davis,JOSEPH.DAVIS@EMAIL.COM,2025-05-03T11:04:39Z,SPORT-WINTER-2645,Basketball Official,€313.18,Credit Card (Mastercard),"5773 Oak Road, Liverpool, UK, L1 1AA",Shipped (est. arrival: May 10),
TXN-20251107-000586,CUST-EU-0009,,DAVID.GARCIA@EMAIL.COM,"November 7, 2025 at 6:37PM",HOME-BEDDING-4344,Kitchen Mixer,,Apple Pay,"148 Park Ave, Manchester, UK, L1 1AA",Delivered on 2025-11-16,Arrived damaged 😠
TXN-20250225-000587,CUST-US-0156,Mrs. Jennifer Martinez,,02/25/2025 08:18 PM,BOOK-TEXTBOOK-6766,Business Magazine,$95.82,Debit Card - Visa,"1844 Elm Street, Chicago, TX 41789",Processing,Arrived damaged 😠
TXN-20250703-000588,CUST-UK-0055,JENNIFER RODRIGUEZ,jennifer.rodriguez@test.com,2025-07-03T08:56:02Z,BOOK-FICTION-6352,Data Science Handbook,€22.56,CREDIT CARD,,Processing,Amazing! Highly recommend ⭐⭐⭐⭐⭐
TXN-20250102-000589,CUSTEU0395,Joseph Rodriguez,joseph.rodriguez@email.com,02/01/2025 20:47,CLOTH-JACKET-8761,Summer Dress (M),$136.48,Google Pay,"6072 Main St, London, UK, M1 1AA",Delivered on 09/01/2025,Perfect! 5/5 stars
TXN-20240414-000590,CUST-ASIA-0306,MRS. JOHN GARCIA,john.garcia@test.com,01/01/2020 12:00 AM,SPORT-TEAM-8077,Diving Gear Set,$367.48,credit_card,"6791 Main St, London, UK, SW1A 1AA",Shipped (est. arrival: April 20),Excellent quality 👍
TXN-20240218-000591,CUST-ASIA-0156,Mrs. Jennifer Smith,jennifer.smith@test.com,2024-02-18T14:50:49Z,HOME-DECOR-5929,Modern Sofa Set,$505.70,Google Pay,"2244 High Street, Los Angeles, CA 65767",Delivered on 2024-02-20,Amazing! Highly recommend ⭐⭐⭐⭐⭐
TXN-20250326-000592,CUST-UK-0133,Dr. Joseph Miller,joseph.miller@test.com,"March 26, 2025 at 11:00AM",CLOTH-SHIRT-4797,Cotton T-Shirt,$291.45,Credit Card (Mastercard),"2724 Elm Street, London, UK, SW1A 1AA",Shipped (est. arrival: April 01),
TXN-20240708-000593,CUST-US-0477,Richard Davis,richard.davis@mail.com,08/07/2024 18:35,HOME-LIGHTING-9938,Wall Art Decoration,$502.21,Debit Card - Visa,"2791 Park Ave, Manchester, UK, B1 1AA",Delivered on 2024-07-16,Disappointed 😢
TXN-20250112-000594,CUST-ASIA-0029,James Anderson,james.anderson@mail.com,12/01/2025 12:55,HOME-DECOR-6842,Wall Art Decoration,"$1,284.17",Google Pay,"1952 High Street, Phoenix, TX 49358",Processing,Arrived damaged 😠
TXN-20240727-000595,CUST-CA-0262,  Sarah Johnson  ,sarah.johnson@shop.com,"July 27, 2024 at 4:32PM",SPORT-OUTDOOR-7997,Yoga Mat Premium,£410.74,Google Pay,"8902 Oak Road, Chicago, AZ 11263",Shipped (est. arrival: August 01),Not worth the price
TXN-20240704-000596,CUST-ASIA-0355,Linda Hernandez,linda.hernandez@test.com,07/04/2024 10:17 AM,ELEC-TABLET-7960,Sony Camera A7,€220.86,credit_card,,Shipped (est. arrival: July 08),Poor quality 😞
TXN-20250824-000597,CUST-UK-0193,Joseph Garcia,joseph.garcia@example.com,2025-08-24T17:34:57Z,SPORT-TEAM-8859,Camping Tent 4-Person,$467.28,CREDIT CARD,"9740 High Street, Chicago, IL 78428",Processing,Good value for money
TXN-20250613-000598,CUST-CA-0385,MS. JENNIFER GARCIA,,2025-06-13T09:33:47Z,HOME-LIGHTING-6710,LED Floor Lamp,,Google Pay,"8828 Main St, Manchester, UK, B1 1AA",Shipped (est. arrival: June 20),Disappointed 😢
TXN-20240324-000599,CUST-CA-0385,,joseph.jones@shop.com,2024-03-24T08:11:46Z,CLOTH-JACKET-7409,Cotton T-Shirt,£28.31,CREDIT CARD,"1870 Elm Street, Manchester, UK, L1 1AA",Cancelled - 26/03/2024,Not worth the price
TXN20250813000600,CUST-US-0421,Jennifer Hernandez,,01/01/2020 12:00 AM,BOOK-EBOOK-4403,Data Science Handbook,69.13,Google Pay,"195 Park Ave, Manchester, UK, M1 1AA",Cancelled,
TXN-20250812-000601,CUSTUS0300,Linda Rodriguez,LINDA.RODRIGUEZ@EMAIL.COM,2025-08-12T13:34:51Z,BOOK-FICTION-1967,Business Magazine,$55.21,credit_card,"4905 Main St, Los Angeles, TX 70429",Processing,Good value for money
TXN-20250523-000602,CUST-UK-0388,Lisa Johnson,lisa.johnson@test.com,"May 23, 2025 at 4:55PM",SPORT-FITNESS-1116,Basketball Official,$229.35,PayPal,"1409 Oak Road, Leeds, UK, M1 1AA",Cancelled - 25/05/2025,Excellent quality 👍
TXN-20240413-000603,CUST-CA-0490,,robert.anderson@shop.com,13/04/2024 21:18,BOOK-EBOOK-1076,Python Programming,$43.99,Apple Pay,,Shipped (est. arrival: April 18),Amazing! Highly recommend ⭐⭐⭐⭐⭐
TXN-20250223-000604,CUST-US-0192,WILLIAM RODRIGUEZ,william.rodriguez@example.com,02/23/2025 09:16 PM,CLOTH-SHOES-3200,Cotton T-Shirt,$95.76,DEBIT CARD - Mastercard,"3464 Elm Street, Leeds, UK, L1 1AA",Delivered on 2025-03-03,
TXN-20251003-000605,CUST-EU-0292,Dr. James Wilson,james.wilson@email.com,10/03/2025 09:31 AM,CLOTH-DRESS-9808,Leather Jacket [L],$268.71,CREDIT CARD,"9175 Main St, Leeds, UK, B1 1AA",Delivered on 2025-10-08,Good value for money
TXN-20250619-000606,CUST-UK-0260,mr. lisa davis,lisa.davis@mail.com,19/06/2025 19:38,ELEC-TABLET-2544,Samsung Galaxy S24,$269.80,Apple Pay,"380 Park Ave, Houston, CA 26740",Processing,Great product! 5 stars ⭐⭐⭐⭐⭐
TXN-20240925-000607,CUST-EU-0434,Sarah Johnson,,25/09/2024 20:17,ELEC-PHONE-9105,Bose Headphones,$361.14,CREDIT CARD,"1234 Main St, Phoenix, IL 73271",Shipped (est. arrival: September 29),Good value for money
TXN20250421000608,CUST-CA-0374,Dr. Patricia Miller,patricia.miller@shop.com,21/04/2025 02:53,HOME-DECOR-4039,Kitchen Mixer,$1019.97,Credit Card (Visa),"581 Main St, Phoenix, TX 60144",Cancelled - 21/04/2025,
TXN-20250713-000609,CUST-US-0087,ROBERT WILSON,robert.wilson@shop.com,2025-07-13T14:34:37Z,CLOTH-SHIRT-6904,Levis Jeans 32x34,114.91,Credit Card (Mastercard),"8109 Main St, Phoenix, NY 53717",Cancelled,
TXN-20240205-000610,CUST-EU-0088,,sarah.rodriguez@example.com,"February 5, 2024 at 1:59PM",CLOTH-SHIRT-1408,Summer Dress (M),$228.17,credit_card,"8965 Main St, Leeds, UK, SW1A 1AA",Cancelled - 06/02/2024,
TXN-20240818-000611,CUST-EU-0403,MRS. ROBERT JOHNSON,ROBERT.JOHNSON@SHOP.COM,08/18/2024 12:47 PM,ELEC-LAPTOP-1278,Bose Headphones,1693.01,credit_card,"6893 Park Ave, Birmingham, UK, SW1A 1AA",Shipped (est. arrival: August 22),Excellent quality 👍
TXN-20251029-000612,CUSTCA0369,Dr. William Williams,william.williams@test.com,29/10/2025 18:20,CLOTH-SHIRT-2741,Cotton T-Shirt,$278.21,Apple Pay,"4679 Elm Street, Leeds, UK, B1 1AA",Cancelled - 31/10/2025,Good value for money
TXN-20251121-000613,CUST-US-0195,,,"November 21, 2025 at 5:18AM",ELEC-AUDIO-2794,Bose Headphones,304.73,CREDIT CARD,"3304 Park Ave, Los Angeles, CA 91962",Shipped (est. arrival: November 26),Good value for money
TXN-20250323-000614,CUST-CA-0021,  Mrs. Sarah Martinez  ,sarah.martinez@example.com,"March 23, 2025 at 1:21PM",CLOTH-SHOES-3431,Nike Running Shoes - Size 10,233.18,CREDIT CARD,"6176 High Street, Houston, TX 48232",Delivered on 2025-03-25,Arrived damaged 😠
